sampledate,year,daynum,stratFlag,thermocline,layer,temp,o2,tp,doc
2001-07-30,2001,211,TRUE,9.250470283547578,hypo,14.14617099203453,0.39999999999999997,287.5645431626648,5.198134227837485
2001-08-13,2001,225,TRUE,10.350686529675611,all,20.8151482112916,3.4062082530233906,NA,NA
2001-08-13,2001,225,TRUE,10.350686529675611,epi,24.61141600703606,5.024485488126649,36.64415127528584,NA
2001-08-13,2001,225,TRUE,10.350686529675611,hypo,14.263341457135478,0.6132968227676117,NA,NA
2001-08-27,2001,239,TRUE,12.049790458715078,all,19.78640632038508,4.921185167113098,146.53810828301764,5.466847250509351
2001-08-27,2001,239,TRUE,12.049790458715078,epi,22.25830399510179,6.377942752181234,42.00815092606766,5.557169753558855
2001-08-27,2001,239,TRUE,12.049790458715078,hypo,13.184290403530184,1.0303758760368922,425.72397520348966,5.2256076388811525
2001-09-26,2001,269,TRUE,17.671126961469373,all,16.397083873515243,6.373002405132189,214.31673076904093,5.403517636954646
2001-09-26,2001,269,TRUE,17.671126961469373,epi,16.706154968981874,6.883821919474516,179.71912378867128,5.39703239670762
2001-09-26,2001,269,TRUE,17.671126961469373,hypo,13.045096446598986,0.832980660575983,589.5402482723443,5.473852404868637
2001-10-22,2001,295,FALSE,NA,all,12.823543549433616,7.079650786588793,149.48531130845606,5.559684360549761
2001-11-26,2001,330,FALSE,NA,all,9.100500945649415,10.215346441165456,134.70101859969242,5.715581230879222
2002-03-28,2002,87,FALSE,NA,all,1.3102795182662246,16.908008896748207,104.32665034750636,5.488055038443009
2002-04-08,2002,98,FALSE,NA,all,2.704922140951821,17.97272530852223,97.77469701568178,NA
2002-04-24,2002,114,FALSE,NA,all,7.187570136148009,13.373748360816379,76.39205280798133,5.258665500242415
2002-05-06,2002,126,TRUE,6.822109353505411,all,9.019275601479087,11.338130442117436,NA,NA
2002-05-06,2002,126,TRUE,6.822109353505411,epi,9.67885032537961,11.224078091106291,85.17719631236443,NA
2002-05-06,2002,126,TRUE,6.822109353505411,hypo,8.55953218974703,11.417628359593477,NA,NA
2002-05-20,2002,140,TRUE,12.78351900667451,all,11.043354843561275,10.29486781630386,95.22389413903065,5.294329537081251
2002-05-20,2002,140,TRUE,12.78351900667451,epi,11.135267105464564,10.324720649012704,94.32194244604317,5.305044390019899
2002-05-20,2002,140,TRUE,12.78351900667451,hypo,10.797869193620121,10.215134798223787,97.63288933709818,5.265711563992574
2002-06-03,2002,154,TRUE,11.126075049017087,all,13.109952090551031,9.632657241918002,NA,NA
2002-06-03,2002,154,TRUE,11.126075049017087,epi,13.530932549403888,9.75505471174261,80.83480320104523,NA
2002-06-03,2002,154,TRUE,11.126075049017087,hypo,12.20741521805665,9.370250217331286,NA,NA
2002-06-18,2002,169,TRUE,9.22755288398193,all,16.231952490285078,8.036395958953646,99.90383909814639,5.36177513810168
2002-06-18,2002,169,TRUE,9.22755288398193,epi,18.88079724032196,8.812361057876581,73.67262361057877,5.440157148332695
2002-06-18,2002,169,TRUE,9.22755288398193,hypo,12.55697284581569,6.959830054771924,136.29675452482772,5.2530287526868475
2002-07-01,2002,182,TRUE,8.323752882216539,all,19.090772275583273,7.391465000402566,NA,NA
2002-07-01,2002,182,TRUE,8.323752882216539,epi,24.29058798646362,9.889022842639594,33.21393824027073,NA
2002-07-01,2002,182,TRUE,8.323752882216539,hypo,13.307518200355487,4.613672022276235,NA,NA
2002-07-15,2002,196,TRUE,8.200374089798624,all,19.12255770420665,6.241116074962653,114.88549497259778,5.831383536411973
2002-07-15,2002,196,TRUE,8.200374089798624,epi,24.205583756345177,10.118950930626058,35.60712774957699,6.039954526226734
2002-07-15,2002,196,TRUE,8.200374089798624,hypo,13.469197515112134,1.9281739479658389,203.05918531331113,5.599410117758586
2002-07-26,2002,207,TRUE,9.871111374058337,all,20.076113884005284,4.861989621096723,NA,NA
2002-07-26,2002,207,TRUE,9.871111374058337,epi,24.60921809122269,8.154043694902262,26.418455346876197,NA
2002-07-26,2002,207,TRUE,9.871111374058337,hypo,13.786932274720506,0.2946280535456553,NA,NA
2002-08-12,2002,224,TRUE,10.302535873302084,all,19.9552655062081,4.757835492913297,102.13492459437101,5.672581762867865
2002-08-12,2002,224,TRUE,10.302535873302084,epi,23.85296394019349,7.506930518909411,21.977000879507475,5.897072559366754
2002-08-12,2002,224,TRUE,10.302535873302084,hypo,13.228404204675153,0.01329682276761168,240.4758568602372,5.285143258556849
2002-08-26,2002,238,TRUE,10.858332729542148,all,19.663373963153408,4.974485416865633,NA,NA
2002-08-26,2002,238,TRUE,10.858332729542148,epi,23.09613016710642,7.596921723834653,20.64415127528584,NA
2002-08-26,2002,238,TRUE,10.858332729542148,hypo,13.738935411257174,0.44854129680008414,NA,NA
2002-09-23,2002,266,TRUE,13.484176294463746,all,18.40205613407928,6.511358261493301,150.19079904101352,6.753808130052583
2002-09-23,2002,266,TRUE,13.484176294463746,epi,20.066555812608446,7.92126951995373,67.37909678041257,6.91617288413341
2002-09-23,2002,266,TRUE,13.484176294463746,hypo,12.822042449040932,1.7848183778384037,427.8060115016142,6.2095018971192815
2002-10-21,2002,294,FALSE,NA,all,12.44031575855752,8.058837156013503,118.09575211113881,5.61339135925939
2002-11-18,2002,322,FALSE,NA,all,7.37323739124452,11.254195003189874,101.35579012856911,5.6201345452047855
2003-01-21,2003,21,FALSE,NA,all,0.5248151794124695,15.629450655895022,88.70782334565223,5.901322835886311
2003-04-03,2003,93,FALSE,NA,all,3.0315517727230277,14.81628931878567,83,NA
2003-04-14,2003,104,FALSE,NA,all,3.9602292901232308,14.60849603933224,81.70036429666084,5.510076745619318
2003-04-28,2003,118,TRUE,11.8965117141136,all,8.159479544159028,13.43306953334893,NA,NA
2003-04-28,2003,118,TRUE,11.8965117141136,epi,8.457716805487506,13.33233708966193,50.50440960313572,NA
2003-04-28,2003,118,TRUE,11.8965117141136,hypo,7.5200908992937405,13.649029069645971,NA,NA
2003-05-13,2003,133,FALSE,NA,all,10.5765892048092,10.799793073185931,62.62537727460834,5.80883460564609
2003-05-27,2003,147,TRUE,9.683615111469557,all,13.644897553569207,10.207028610702535,NA,NA
2003-05-27,2003,147,TRUE,9.683615111469557,epi,14.884016864699118,10.7926408585665,NA,NA
2003-05-27,2003,147,TRUE,9.683615111469557,hypo,11.925756314578909,9.39455627142253,NA,NA
2003-06-09,2003,160,TRUE,10.356492495297601,all,15.080377373678171,9.613514846290034,59.26471030052802,6.202853925364744
2003-06-09,2003,160,TRUE,10.356492495297601,epi,17.000492524186456,10.979138082673703,37.437818821459985,6.321172603342128
2003-06-09,2003,160,TRUE,10.356492495297601,hypo,11.766537547636437,7.256647516276913,96.93475433037672,5.998653074628123
2003-06-23,2003,174,TRUE,8.473525551114081,all,16.947797428168997,8.209494585054376,NA,NA
2003-06-23,2003,174,TRUE,8.473525551114081,epi,20.41905668358714,10.191835871404399,26.716370558375633,NA
2003-06-23,2003,174,TRUE,8.473525551114081,hypo,13.08705017263398,6.004727347094879,NA,NA
2003-07-07,2003,188,TRUE,8.744984129875954,all,18.677374822171434,5.246764797212574,88.50294773427719,5.6331729302453635
2003-07-07,2003,188,TRUE,8.744984129875954,epi,23.243972081218274,7.483375634517767,23.6912013536379,5.78
2003-07-07,2003,188,TRUE,8.744984129875954,hypo,13.598388627901981,2.7591980335524133,160.58680939771352,5.469871325587439
2003-07-24,2003,205,TRUE,10.290327467962527,all,18.922824993955714,4.701582583067621,NA,NA
2003-07-24,2003,205,TRUE,10.290327467962527,epi,22.472225153913808,7.17627088830255,23.17792436235708,NA
2003-07-24,2003,205,TRUE,10.290327467962527,hypo,12.797075918170126,0.4306300515195113,NA,NA
2003-08-04,2003,216,TRUE,10.48247025739966,all,19.806652628356606,5.112607172066224,104.36007673260565,6.441787712391539
2003-08-04,2003,216,TRUE,10.48247025739966,epi,23.571820580474935,8.009322779243623,20.878803869832893,6.95686763412489
2003-08-04,2003,216,TRUE,10.48247025739966,hypo,13.308519686609431,0.11329682276761167,248.4366268645504,5.552834590083954
2003-08-18,2003,230,TRUE,10.236522985379326,all,20.397362083275638,5.031345297183151,NA,NA
2003-08-18,2003,230,TRUE,10.236522985379326,epi,24.260087950747582,7.897616534740545,20,NA
2003-08-18,2003,230,TRUE,10.236522985379326,hypo,13.73085835128766,0.08457750737572178,NA,NA
2003-09-02,2003,245,TRUE,11.521076038606685,all,19.87433217486355,4.313956538925135,178.09649845762289,5.693347047164776
2003-09-02,2003,245,TRUE,11.521076038606685,epi,22.81058304752572,6.279519843214111,84.08952923403561,5.7760178833904945
2003-09-02,2003,245,TRUE,11.521076038606685,hypo,13.579325782660225,0.09999999999999999,379.6373401083933,5.516109656676457
2003-09-29,2003,272,TRUE,16.413949017489387,all,15.644706442400961,6.947707218435538,225.23301498964588,5.558520076424658
2003-09-29,2003,272,TRUE,16.413949017489387,epi,16.111737266767523,7.851601109430156,182.59991174987394,5.594316481761641
2003-09-29,2003,272,TRUE,16.413949017489387,hypo,12.106580585916035,0.1,548.2123068156511,5.287334148892421
2003-10-27,2003,300,FALSE,NA,all,12.684819947037449,8.654990411375618,129.96102692383025,5.664632504214973
2003-11-25,2003,329,FALSE,NA,all,6.7,11.099997995326882,120.5883671075333,5.879402588849045
2004-02-03,2004,34,FALSE,NA,all,1.0206060337549154,13.433492523163434,103.10157233094655,5.464091044402126
2004-03-29,2004,89,FALSE,NA,all,3.481033342258992,13.94624848451863,149.38128882147637,NA
2004-04-12,2004,103,FALSE,NA,all,6.084684743752308,15.076341071382336,88.05087359650705,5.844066465582063
2004-04-28,2004,119,FALSE,NA,all,8.899999777258543,11.799991981307528,67.77469701568178,NA
2004-05-10,2004,131,TRUE,5.078724614451821,all,11.091221982901498,9.947941536657611,83.65777778717252,6.192716454660661
2004-05-10,2004,131,TRUE,5.078724614451821,epi,12.017898089171975,10,77.59148089171974,6.383820063694268
2004-05-10,2004,131,TRUE,5.078724614451821,hypo,10.592891273523453,9.919946500645564,86.91999855098972,6.0899482960667175
2004-05-24,2004,145,TRUE,15.748476200657867,all,14.455008680073114,9.483486620459121,NA,NA
2004-05-24,2004,145,TRUE,15.748476200657867,epi,15.003505777310924,9.8,70.46875,NA
2004-05-24,2004,145,TRUE,15.748476200657867,hypo,11.3902305233249,7.71493889829158,NA,NA
2004-06-07,2004,159,TRUE,10.033731109414456,all,16.0687043855217,7.908046320654199,89.48547830886386,5.521700040641072
2004-06-07,2004,159,TRUE,10.033731109414456,epi,18.050835532102024,9.028742304309587,75.54942832014072,5.567142040457344
2004-06-07,2004,159,TRUE,10.033731109414456,hypo,12.647833958955422,5.973887849721276,113.53707618210295,5.443273750047886
2004-06-21,2004,173,TRUE,10.911316003031596,all,17.503739613013156,6.950035311815806,NA,NA
2004-06-21,2004,173,TRUE,10.911316003031596,epi,19.92872471416007,8.902550571679859,62,NA
2004-06-21,2004,173,TRUE,10.911316003031596,hypo,13.318567591631403,3.5802776035976636,NA,NA
2004-07-06,2004,188,TRUE,13.964645509595156,all,19.710285317228703,NA,69.67311893800562,5.969575009911521
2004-07-06,2004,188,TRUE,13.964645509595156,epi,20.917206477732794,NA,49.08896038172354,6.120719346443031
2004-07-06,2004,188,TRUE,13.964645509595156,hypo,15.66424272602419,NA,138.67877145969874,5.4628837337635305
2004-07-19,2004,201,TRUE,10.626717610379272,all,19.207222622744155,6.827539760494508,NA,NA
2004-07-19,2004,201,TRUE,10.626717610379272,epi,22.190202286719437,10.121635883905013,29.82207563764292,NA
2004-07-19,2004,201,TRUE,10.626717610379272,hypo,14.05903304248011,1.1424083652874248,NA,NA
2004-08-03,2004,216,TRUE,10.474262902496038,all,19.722267695051652,4.917730670850195,107.06788336708001,6.555950193379624
2004-08-03,2004,216,TRUE,10.474262902496038,epi,22.957185576077396,7.669709762532982,26.690105540897097,7.02642216358839
2004-08-03,2004,216,TRUE,10.474262902496038,hypo,14.139269349728506,0.16821452228041883,245.78825189218114,5.743983915471017
2004-08-16,2004,229,TRUE,11.764278277302864,all,17.67653263460437,5.868769872178445,NA,NA
2004-08-16,2004,229,TRUE,11.764278277302864,epi,19.82010452392618,8.533219010289073,37.16519679895476,NA
2004-08-16,2004,229,TRUE,11.764278277302864,hypo,13.08094481509564,0.15647719573559427,NA,NA
2004-09-07,2004,251,TRUE,13.07134193707688,all,19.554599730766387,5.753133644488077,138.00942070553663,NA
2004-09-07,2004,251,TRUE,13.07134193707688,epi,21.344707923655292,7.434239444765761,59.70457393483709,NA
2004-09-07,2004,251,TRUE,13.07134193707688,hypo,13.553500215477797,0.11745014598719423,400.51599984254153,NA
2004-10-05,2004,279,TRUE,16.72842325707976,all,16.3110502081642,8.560878813568605,225.06344364202712,5.857994617944194
2004-10-05,2004,279,TRUE,16.72842325707976,epi,16.763703983862833,9.58406454866364,187.86784543620777,5.870604618423264
2004-10-05,2004,279,TRUE,16.72842325707976,hypo,12.88184180418561,0.809442042267025,506.8493577472193,5.762463945411396
2004-11-03,2004,308,FALSE,NA,all,12.3,8.799994431463562,122.03831877313819,5.578912269962548
2005-01-31,2005,31,FALSE,NA,all,1.2039336130267373,12.264758750470271,118.67261013080783,5.685849606715636
2005-04-15,2005,105,FALSE,NA,all,5.691458978698631,11.93761279174967,144.57465515008838,5.6519891704072265
2005-04-25,2005,115,FALSE,NA,all,7.596948664884307,10.071667065527938,119.32409104704533,NA
2005-05-09,2005,129,TRUE,7.9290619030326175,all,8.859101774201529,11.49347078110247,136.4158070963377,6.035585821164878
2005-05-09,2005,129,TRUE,7.9290619030326175,epi,9.793290659080133,11.764509246088194,151.19144144144144,6.010463489805595
2005-05-09,2005,129,TRUE,7.9290619030326175,hypo,8.03146216657662,11.25334571384566,123.3254134835086,6.05784281523254
2005-05-23,2005,143,TRUE,15.103959461166756,all,12.805272516271568,10.418738127789824,NA,NA
2005-05-23,2005,143,TRUE,15.103959461166756,epi,13.180803571428571,10.572557773109244,108.53125,NA
2005-05-23,2005,143,TRUE,15.103959461166756,hypo,10.706958084305132,9.55925666211249,NA,NA
2005-06-06,2005,157,TRUE,8.500305496070757,all,14.86450659956711,10.399700862009107,106.34846446978453,6.408023782214567
2005-06-06,2005,157,TRUE,8.500305496070757,epi,17.865291878172588,11.895135363790185,86.75608079526226,6.619554251269036
2005-06-06,2005,157,TRUE,8.500305496070757,hypo,11.527022223906314,8.736473132886868,128.13918533937544,6.172758819913241
2005-06-20,2005,171,TRUE,8.55184863162056,all,16.71437529520413,7.17027404490721,NA,NA
2005-06-20,2005,171,TRUE,8.55184863162056,epi,20.797123519458545,9.075824873096447,78.14424703891709,NA
2005-06-20,2005,171,TRUE,8.55184863162056,hypo,12.173527769273088,5.050913435718753,NA,NA
2005-07-05,2005,186,TRUE,9.326613936578823,all,18.12208994714578,6.078826648987112,122.32374994968688,6.895520179502351
2005-07-05,2005,186,TRUE,9.326613936578823,epi,22.40132234572633,9.208623993867382,54.420180145649674,7.46021032962821
2005-07-05,2005,186,TRUE,9.326613936578823,hypo,12.185127443579475,1.7365783788349396,216.5324561462913,6.112074940925799
2005-07-18,2005,199,TRUE,8.145680061137083,all,19.097765912090367,6.671207332728079,NA,NA
2005-07-18,2005,199,TRUE,8.145680061137083,epi,24.617364636209814,11.974640439932319,45.71637055837564,NA
2005-07-18,2005,199,TRUE,8.145680061137083,hypo,12.958847998501177,0.7727096098647139,NA,NA
2005-08-01,2005,213,TRUE,8.719466673289926,all,18.606497377226574,4.430194168550904,141.42529987841135,7.628527934294086
2005-08-01,2005,213,TRUE,8.719466673289926,epi,23.884306260575297,8.323540609137055,36.30107868020305,8.30020410321489
2005-08-01,2005,213,TRUE,8.719466673289926,hypo,12.736499009970546,0.09999999999999999,258.3448436571572,6.881487239560123
2005-08-15,2005,227,TRUE,9.780902975764004,all,19.228926774112235,3.7583168359779986,NA,NA
2005-08-15,2005,227,TRUE,9.780902975764004,epi,23.935588348026062,6.395151399003449,23,NA
2005-08-15,2005,227,TRUE,9.780902975764004,hypo,12.69895348017015,0.09999999999999999,NA,NA
2005-08-29,2005,241,TRUE,10.455807173875261,all,19.09046979357488,4.815347559884428,148.49107196051582,6.624757178416751
2005-08-29,2005,241,TRUE,10.455807173875261,epi,22.855109938434477,7.547528583992964,29.756860158311344,7.034007036059807
2005-08-29,2005,241,TRUE,10.455807173875261,hypo,12.593247770484842,0.09999999999999999,353.4090737166413,5.918451373423511
2005-09-26,2005,269,TRUE,12.974942803812027,all,18.3206312131175,5.5050887573533505,240.4961104424493,6.775398367628537
2005-09-26,2005,269,TRUE,12.974942803812027,epi,20.73004745140058,7.528807592224093,133.8241810806674,6.782349227001378
2005-09-26,2005,269,TRUE,12.974942803812027,hypo,11.885395054355218,0.09999999999999999,525.4029048961288,6.756833529864162
2005-11-02,2005,306,FALSE,NA,all,12.463314259310387,5.433969631690284,159.27617658082528,NA
2005-11-30,2005,334,FALSE,NA,all,5.5,11.2,157.07367841598935,NA
2006-03-06,2006,65,FALSE,NA,all,1.528957057372583,13.900219407574792,147.43752918889908,6.751853574714063
2006-04-04,2006,94,FALSE,NA,all,3.702038529596814,13.3901848991206,143.1126514921591,NA
2006-04-17,2006,107,FALSE,NA,all,6.294130317333217,13.35411503711331,136.62415385935677,4.704088814552244
2006-05-02,2006,122,TRUE,6.44949825145768,all,10.020078806618182,11.848598179365453,NA,NA
2006-05-02,2006,122,TRUE,6.44949825145768,epi,10.407673535791757,11.849701735357918,114.27426789587852,NA
2006-05-02,2006,122,TRUE,6.44949825145768,hypo,9.749913627901451,11.847828967661867,NA,NA
2006-05-15,2006,135,TRUE,18.234318093792893,all,10.98584233144134,10.383799126501332,126.20978903066235,4.8378924704342925
2006-05-15,2006,135,TRUE,18.234318093792893,epi,11.026832723409278,10.408818321331601,125.64614567347421,4.837518740408452
2006-05-15,2006,135,TRUE,18.234318093792893,hypo,10.302346372236258,9.966615544006446,135.60828313074845,4.844124246961227
2006-05-30,2006,150,TRUE,7.133272696784015,all,14.158562074322768,9.440977304027586,NA,NA
2006-05-30,2006,150,TRUE,7.133272696784015,epi,17.016524419156,10.503651019440493,94.80097202465623,NA
2006-05-30,2006,150,TRUE,7.133272696784015,hypo,11.626565738279961,8.499507253276624,NA,NA
2006-06-12,2006,163,TRUE,8.395119860153072,all,15.355674678256285,8.019777888032076,129.18411238663475,5.822962979905339
2006-06-12,2006,163,TRUE,8.395119860153072,epi,18.672165820642977,9.689615059221659,92.3882719966159,6.352971922588832
2006-06-12,2006,163,TRUE,8.395119860153072,hypo,11.667061084791559,6.1625788713357705,170.10858081380135,5.233485092974121
2006-06-26,2006,177,TRUE,9.259828379575268,all,16.895609327293634,6.920644799232706,NA,NA
2006-06-26,2006,177,TRUE,9.259828379575268,epi,20.437849750862398,9.029973169796857,58,NA
2006-06-26,2006,177,TRUE,9.259828379575268,hypo,11.981141821317467,3.994184565873578,NA,NA
2006-07-10,2006,191,TRUE,9.173824118226305,all,18.63907331539419,5.513140861044012,144.10430286167568,5.7549759277682595
2006-07-10,2006,191,TRUE,9.173824118226305,epi,22.943369106937524,8.502012265235722,77.22192410885397,6.087553420850901
2006-07-10,2006,191,TRUE,9.173824118226305,hypo,12.667338121220675,1.3664117746420168,236.8962192195102,5.293561374397268
2006-07-24,2006,205,TRUE,10.894218119535243,all,19.820449903241613,5.133968077845876,NA,NA
2006-07-24,2006,205,TRUE,10.894218119535243,epi,23.83259454705365,7.944872471416007,59.840193491644676,NA
2006-07-24,2006,205,TRUE,10.894218119535243,hypo,12.896071068469745,0.28275541794753956,NA,NA
2006-08-07,2006,219,TRUE,9.967605831869236,all,20.371245202116985,4.193954578666664,159.49359687860544,5.452283512223253
2006-08-07,2006,219,TRUE,9.967605831869236,epi,25.364354158681486,7.144787274817938,35.11719049444231,5.702572824837103
2006-08-07,2006,219,TRUE,9.967605831869236,hypo,13.44385779002467,0.09999999999999999,332.052128935906,5.105034724210546
2006-08-21,2006,233,TRUE,11.377664121585205,all,19.745664236236987,4.339594080689868,NA,NA
2006-08-21,2006,233,TRUE,11.377664121585205,epi,23.177821329413685,6.317115792911971,19.66960640209048,NA
2006-08-21,2006,233,TRUE,11.377664121585205,hypo,12.387488188764394,0.09999999999999999,NA,NA
2006-09-06,2006,249,TRUE,10.705149083775114,all,18.80405880363788,5.487603552935179,168.7587202832366,5.182485683629712
2006-09-06,2006,249,TRUE,10.705149083775114,epi,22.23245382585752,8.609305189094107,27.854837291116976,5.4325729991204925
2006-09-06,2006,249,TRUE,10.705149083775114,hypo,12.88714701789044,0.09999999999999999,411.9383540565581,4.7508713057931375
2006-10-02,2006,275,TRUE,15.056322834518362,all,15.286370454666958,6.605710652393815,261.0281479983652,5.060352572190899
2006-10-02,2006,275,TRUE,15.056322834518362,epi,15.896060924369747,7.716334033613445,209.55970982142858,5.098019793855042
2006-10-02,2006,275,TRUE,15.056322834518362,hypo,11.879668681161455,0.4,548.612796815988,4.849883494481985
2006-10-30,2006,303,FALSE,NA,all,9.689419558135986,9.776176687963918,146.0898466726768,5.272756819314457
2006-11-27,2006,331,FALSE,NA,all,6.426661929839406,11.068074247599487,130.23851211071866,5.023802029568708
2007-01-03,2007,3,FALSE,NA,all,2.115157556186708,13.999995545170849,129.18753549907177,5.194070202881164
2007-02-19,2007,50,FALSE,NA,all,0.801295017386413,13.833881886591055,127.41398667049855,4.965276485487217
2007-04-02,2007,92,FALSE,NA,all,3.7151593381183687,13.654497261343105,132.54939403136356,NA
2007-04-16,2007,106,FALSE,NA,all,4.037264868590631,14.192181329468228,121.86026704680496,4.72693326241275
2007-04-30,2007,120,FALSE,NA,all,8.217238407774165,14.232531167357385,87.986136570568,NA
2007-05-14,2007,134,TRUE,10.495174112945369,all,12.08619248401963,6.176476058719633,88.34393673624064,5.061774252659839
2007-05-14,2007,134,TRUE,10.495174112945369,epi,13.453069481090589,9.250219876868954,83.2535510114336,5.044836631486367
2007-05-14,2007,134,TRUE,10.495174112945369,hypo,9.727161345186614,0.8716407331213554,97.1292030471254,5.091006126377515
2007-05-29,2007,149,TRUE,11.028375198196468,all,14.896078197504936,8.800659987170826,NA,NA
2007-05-29,2007,149,TRUE,11.028375198196468,epi,16.624628450106158,9.26949207904622,77.33921280418096,NA
2007-05-29,2007,149,TRUE,11.028375198196468,hypo,11.190252176071079,7.795534354785801,NA,NA
2007-06-11,2007,162,TRUE,11.131641455809884,all,16.872463595551032,7.81878223360543,106.19744787649148,5.1220164558181365
2007-06-11,2007,162,TRUE,11.131641455809884,epi,19.16119549240568,8.69906908378246,76.54087048832272,5.130366650334803
2007-06-11,2007,162,TRUE,11.131641455809884,hypo,11.965668316278137,5.931541807240642,169.7779634133443,5.104114535942026
2007-06-25,2007,176,TRUE,9.849847594374918,all,18.28110396076755,7.062709523603589,NA,NA
2007-06-25,2007,176,TRUE,9.849847594374918,epi,21.750709083940208,8.879551552318896,53.29541970103488,NA
2007-06-25,2007,176,TRUE,9.849847594374918,hypo,13.46740991477687,4.542041797549712,NA,NA
2007-07-09,2007,190,TRUE,9.692581498524074,all,19.946430245334604,5.857477770800687,113.05939134901068,5.266296744885629
2007-07-09,2007,190,TRUE,9.692581498524074,epi,24.358873131467995,8.696607895745496,44.57474128018398,5.3715456113453435
2007-07-09,2007,190,TRUE,9.692581498524074,hypo,13.824652897417861,1.9184981771394414,208.07428225873375,5.120275562693831
2007-07-23,2007,204,TRUE,11.047449835348228,all,19.40180644368963,5.278772522033332,NA,NA
2007-07-23,2007,204,TRUE,11.047449835348228,epi,22.808949861179162,7.654140127388535,31,NA
2007-07-23,2007,204,TRUE,11.047449835348228,hypo,12.097257029352935,0.1862395921115384,NA,NA
2007-08-06,2007,218,TRUE,10.738133333383658,all,20.250852331157354,3.9610567785360282,142.25270078165846,5.212290862078814
2007-08-06,2007,218,TRUE,10.738133333383658,epi,24.478610378188215,6.142233948988566,28.427484608619174,5.2926693051890945
2007-08-06,2007,218,TRUE,10.738133333383658,hypo,12.954356083309621,0.19666182900122595,338.69848918251404,5.073569345370001
2007-08-20,2007,232,TRUE,12.41156235095068,all,19.637568029626358,4.319170025035215,NA,NA
2007-08-20,2007,232,TRUE,12.41156235095068,epi,22.23105770702587,5.847022807286086,26,NA
2007-08-20,2007,232,TRUE,12.41156235095068,hypo,12.71069575069172,0.23847474566223803,NA,NA
2007-09-04,2007,247,TRUE,11.87717217180259,all,20.200145460974746,5.2187212024460585,149.69985087648746,5.088029027241312
2007-09-04,2007,247,TRUE,11.87717217180259,epi,23.005585497305244,7.514192389351625,36.31267352604932,5.132815204964887
2007-09-04,2007,247,TRUE,11.87717217180259,hypo,14.18558344719429,0.29747760939166257,392.78977648892436,4.992012274150784
2007-10-01,2007,274,TRUE,15.10278926386895,all,18.143631717652518,5.91351863100151,260.351058437726,5.391614853025848
2007-10-01,2007,274,TRUE,15.10278926386895,epi,19.049619222689074,6.953952205882353,198.64899553571428,5.359170168067227
2007-10-01,2007,274,TRUE,15.10278926386895,hypo,13.081342911192374,0.1,605.1170299637351,5.572902524855853
2007-10-29,2007,302,TRUE,22.941127837310926,all,14.29621896654225,7.504261719769264,NA,NA
2007-10-29,2007,302,TRUE,22.941127837310926,epi,14.298861607142857,7.5133705357142855,135.04556129092262,5.044554827008929
2007-10-29,2007,302,TRUE,22.941127837310926,hypo,13.051315063782893,3.2132504801527237,NA,NA
2007-11-26,2007,330,FALSE,NA,all,7.101458511286821,11.265037834045406,145.5368392079947,5.093557318412133
2008-02-13,2008,44,FALSE,NA,all,0.8422141814387475,11.652006802025172,148.12587783758792,5.130595046679847
2008-04-14,2008,105,FALSE,NA,all,2.956220166517304,15.229335049737427,135.91143242793916,4.946425144454991
2008-04-28,2008,119,FALSE,NA,all,6.938242481961553,15.368846935376965,39.64818209409065,NA
2008-05-12,2008,133,TRUE,11.455933189149636,all,9.568580758889702,13.436395509906868,58.90457698490991,NA
2008-05-12,2008,133,TRUE,11.455933189149636,epi,9.707251347378737,13.499379389188306,54.10882124775437,NA
2008-05-12,2008,133,TRUE,11.455933189149636,hypo,9.271285916314612,13.301364839886851,69.18616201632398,NA
2008-05-28,2008,149,TRUE,10.907966777760679,all,12.950521998002591,10.456360721388705,NA,NA
2008-05-28,2008,149,TRUE,10.907966777760679,epi,13.735584872471415,11.021671064204046,73.64415127528584,NA
2008-05-28,2008,149,TRUE,10.907966777760679,hypo,11.595617518095267,9.48071718896885,NA,NA
2008-06-09,2008,161,TRUE,13.119517408098135,all,16.072045507496416,8.984065528291579,99.03038290596344,NA
2008-06-09,2008,161,TRUE,13.119517408098135,epi,16.860381723539618,9.5450983227299009,83.6112998843262,NA
2008-06-09,2008,161,TRUE,13.119517408098135,hypo,13.429253243445304,7.1032777389617054,150.72080699033847,NA
2008-06-23,2008,175,TRUE,10.990639692600283,all,17.99979575354526,8.128872201898282,NA,NA
2008-06-23,2008,175,TRUE,10.990639692600283,epi,20.394898856640282,10.54277924362357,105.3377308707124,NA
2008-06-23,2008,175,TRUE,10.990639692600283,hypo,13.866195720020508,3.962819301834292,NA,NA
2008-07-07,2008,189,TRUE,10.401189015646809,all,19.56134991041489,6.414164581339795,143.0836138844591,5.125908206169391
2008-07-07,2008,189,TRUE,10.401189015646809,epi,22.372330694810906,9.148337730870713,93.33469656992085,5.224064204045734
2008-07-07,2008,189,TRUE,10.401189015646809,hypo,14.710005411047915,1.6953789023605774,228.9430184393022,4.956505212374258
2008-07-21,2008,203,TRUE,10.503069015138525,all,20.745665349498793,5.975597565854178,NA,NA
2008-07-21,2008,203,TRUE,10.503069015138525,epi,24.1850835532102,9.138293755496921,52.17792436235708,NA
2008-07-21,2008,203,TRUE,10.503069015138525,hypo,14.809729153768735,0.5172433686414878,NA,NA
