"datetime","lake","depth","variable","unit","observation"
2003-08-04 00:00:00,"Mendota",8.5,"do","MilliGM-PER-L",6.1
2003-08-04 00:00:00,"Mendota",9,"do","MilliGM-PER-L",4.9
2003-08-04 00:00:00,"Mendota",9.5,"do","MilliGM-PER-L",4.7
2003-08-04 00:00:00,"Mendota",10,"do","MilliGM-PER-L",3.9
2003-08-04 00:00:00,"Mendota",10.5,"do","MilliGM-PER-L",0.4
2003-08-04 00:00:00,"Mendota",11,"do","MilliGM-PER-L",0.2
2003-08-04 00:00:00,"Mendota",11.5,"do","MilliGM-PER-L",0.2
2003-08-04 00:00:00,"Mendota",12,"do","MilliGM-PER-L",0.1
2003-08-04 00:00:00,"Mendota",12.5,"do","MilliGM-PER-L",0.1
2003-08-04 00:00:00,"Mendota",13,"do","MilliGM-PER-L",0.1
2003-08-04 00:00:00,"Mendota",14,"do","MilliGM-PER-L",0.1
2003-08-04 00:00:00,"Mendota",15,"do","MilliGM-PER-L",0.1
2003-08-04 00:00:00,"Mendota",16,"do","MilliGM-PER-L",0.1
2003-08-04 00:00:00,"Mendota",17,"do","MilliGM-PER-L",0.1
2003-08-04 00:00:00,"Mendota",18,"do","MilliGM-PER-L",0.1
2003-08-04 00:00:00,"Mendota",19,"do","MilliGM-PER-L",0.1
2003-08-04 00:00:00,"Mendota",20,"do","MilliGM-PER-L",0.1
2003-08-04 00:00:00,"Mendota",21,"do","MilliGM-PER-L",0.1
2003-08-04 00:00:00,"Mendota",22,"do","MilliGM-PER-L",0.1
2003-08-04 00:00:00,"Mendota",23,"do","MilliGM-PER-L",0.1
2003-08-04 00:00:00,"Mendota",24,"do","MilliGM-PER-L",0.1
2003-08-18 00:00:00,"Mendota",0,"do","MilliGM-PER-L",9.3
2003-08-18 00:00:00,"Mendota",1,"do","MilliGM-PER-L",9.3
2003-08-18 00:00:00,"Mendota",2,"do","MilliGM-PER-L",9.1
2003-08-18 00:00:00,"Mendota",3,"do","MilliGM-PER-L",9.1
2003-08-18 00:00:00,"Mendota",4,"do","MilliGM-PER-L",8.9
2003-08-18 00:00:00,"Mendota",5,"do","MilliGM-PER-L",8.5
2003-08-18 00:00:00,"Mendota",6,"do","MilliGM-PER-L",8.6
2003-08-18 00:00:00,"Mendota",7,"do","MilliGM-PER-L",8.3
2003-08-18 00:00:00,"Mendota",8,"do","MilliGM-PER-L",6.8
2003-08-18 00:00:00,"Mendota",9,"do","MilliGM-PER-L",5
2003-08-18 00:00:00,"Mendota",9.5,"do","MilliGM-PER-L",6.7
2003-08-18 00:00:00,"Mendota",10.5,"do","MilliGM-PER-L",0.2
2003-08-18 00:00:00,"Mendota",11,"do","MilliGM-PER-L",0.1
2003-08-18 00:00:00,"Mendota",11.5,"do","MilliGM-PER-L",0.1
2003-08-18 00:00:00,"Mendota",12,"do","MilliGM-PER-L",0.1
2003-08-18 00:00:00,"Mendota",12.5,"do","MilliGM-PER-L",0.1
2003-08-18 00:00:00,"Mendota",13,"do","MilliGM-PER-L",0.1
2003-08-18 00:00:00,"Mendota",13.5,"do","MilliGM-PER-L",0.1
2003-08-18 00:00:00,"Mendota",14,"do","MilliGM-PER-L",0.1
2003-08-18 00:00:00,"Mendota",15,"do","MilliGM-PER-L",0.1
2003-08-18 00:00:00,"Mendota",16,"do","MilliGM-PER-L",0.1
2003-08-18 00:00:00,"Mendota",17,"do","MilliGM-PER-L",0.1
2003-08-18 00:00:00,"Mendota",18,"do","MilliGM-PER-L",0.1
2003-08-18 00:00:00,"Mendota",19,"do","MilliGM-PER-L",0
2003-08-18 00:00:00,"Mendota",20,"do","MilliGM-PER-L",0
2003-08-18 00:00:00,"Mendota",21,"do","MilliGM-PER-L",0
2003-08-18 00:00:00,"Mendota",22,"do","MilliGM-PER-L",0
2003-08-18 00:00:00,"Mendota",23,"do","MilliGM-PER-L",0
2003-08-18 00:00:00,"Mendota",24,"do","MilliGM-PER-L",0
2003-08-18 00:00:00,"Mendota",24.5,"do","MilliGM-PER-L",0
2003-09-02 00:00:00,"Mendota",0,"do","MilliGM-PER-L",7.5
2003-09-02 00:00:00,"Mendota",1,"do","MilliGM-PER-L",7.5
2003-09-02 00:00:00,"Mendota",2,"do","MilliGM-PER-L",7.4
2003-09-02 00:00:00,"Mendota",3,"do","MilliGM-PER-L",7.4
2003-09-02 00:00:00,"Mendota",4,"do","MilliGM-PER-L",7.4
2003-09-02 00:00:00,"Mendota",5,"do","MilliGM-PER-L",7.3
2003-09-02 00:00:00,"Mendota",6,"do","MilliGM-PER-L",7.3
2003-09-02 00:00:00,"Mendota",7,"do","MilliGM-PER-L",7.3
2003-09-02 00:00:00,"Mendota",8,"do","MilliGM-PER-L",7.1
2003-09-02 00:00:00,"Mendota",9,"do","MilliGM-PER-L",7.1
2003-09-02 00:00:00,"Mendota",9.5,"do","MilliGM-PER-L",5.4
2003-09-02 00:00:00,"Mendota",10,"do","MilliGM-PER-L",0.4
2003-09-02 00:00:00,"Mendota",10.5,"do","MilliGM-PER-L",0.2
2003-09-02 00:00:00,"Mendota",11,"do","MilliGM-PER-L",0.1
2003-09-02 00:00:00,"Mendota",11.5,"do","MilliGM-PER-L",0.1
2003-09-02 00:00:00,"Mendota",12,"do","MilliGM-PER-L",0.1
2003-09-02 00:00:00,"Mendota",12.5,"do","MilliGM-PER-L",0.1
2003-09-02 00:00:00,"Mendota",13,"do","MilliGM-PER-L",0.1
2003-09-02 00:00:00,"Mendota",14,"do","MilliGM-PER-L",0.1
2003-09-02 00:00:00,"Mendota",15,"do","MilliGM-PER-L",0.1
2003-09-02 00:00:00,"Mendota",16,"do","MilliGM-PER-L",0.1
2003-09-02 00:00:00,"Mendota",17,"do","MilliGM-PER-L",0.1
2003-09-02 00:00:00,"Mendota",18,"do","MilliGM-PER-L",0.1
2003-09-02 00:00:00,"Mendota",19,"do","MilliGM-PER-L",0.1
2003-09-02 00:00:00,"Mendota",20,"do","MilliGM-PER-L",0.1
2003-09-02 00:00:00,"Mendota",21,"do","MilliGM-PER-L",0.1
2003-09-02 00:00:00,"Mendota",22,"do","MilliGM-PER-L",0.1
2003-09-02 00:00:00,"Mendota",23,"do","MilliGM-PER-L",0.1
2003-09-02 00:00:00,"Mendota",24,"do","MilliGM-PER-L",0.1
2003-09-02 00:00:00,"Mendota",24.5,"do","MilliGM-PER-L",0.1
2003-09-29 00:00:00,"Mendota",0,"do","MilliGM-PER-L",8.3
2003-09-29 00:00:00,"Mendota",1,"do","MilliGM-PER-L",8.2
2003-09-29 00:00:00,"Mendota",2,"do","MilliGM-PER-L",8.1
2003-09-29 00:00:00,"Mendota",3,"do","MilliGM-PER-L",8
2003-09-29 00:00:00,"Mendota",4,"do","MilliGM-PER-L",7.9
2003-09-29 00:00:00,"Mendota",5,"do","MilliGM-PER-L",7.8
2003-09-29 00:00:00,"Mendota",6,"do","MilliGM-PER-L",7.8
2003-09-29 00:00:00,"Mendota",7,"do","MilliGM-PER-L",7.8
2003-09-29 00:00:00,"Mendota",8,"do","MilliGM-PER-L",7.8
2003-09-29 00:00:00,"Mendota",9,"do","MilliGM-PER-L",7.8
2003-09-29 00:00:00,"Mendota",10,"do","MilliGM-PER-L",7.8
2003-09-29 00:00:00,"Mendota",11,"do","MilliGM-PER-L",7.8
2003-09-29 00:00:00,"Mendota",12,"do","MilliGM-PER-L",7.8
2003-09-29 00:00:00,"Mendota",13,"do","MilliGM-PER-L",7.8
2003-09-29 00:00:00,"Mendota",14,"do","MilliGM-PER-L",7.8
2003-09-29 00:00:00,"Mendota",15,"do","MilliGM-PER-L",7.8
2003-09-29 00:00:00,"Mendota",15.5,"do","MilliGM-PER-L",7.6
2003-09-29 00:00:00,"Mendota",16,"do","MilliGM-PER-L",7
2003-09-29 00:00:00,"Mendota",16.5,"do","MilliGM-PER-L",0.1
2003-09-29 00:00:00,"Mendota",17,"do","MilliGM-PER-L",0.1
2003-09-29 00:00:00,"Mendota",18,"do","MilliGM-PER-L",0.1
2003-09-29 00:00:00,"Mendota",19,"do","MilliGM-PER-L",0.1
2003-09-29 00:00:00,"Mendota",20,"do","MilliGM-PER-L",0.1
2003-09-29 00:00:00,"Mendota",21,"do","MilliGM-PER-L",0.1
2003-09-29 00:00:00,"Mendota",22,"do","MilliGM-PER-L",0.1
2003-09-29 00:00:00,"Mendota",23,"do","MilliGM-PER-L",0.1
2003-09-29 00:00:00,"Mendota",24,"do","MilliGM-PER-L",0.1
2003-09-29 00:00:00,"Mendota",24.5,"do","MilliGM-PER-L",0.1
2003-10-27 00:00:00,"Mendota",0,"do","MilliGM-PER-L",8.8
2003-10-27 00:00:00,"Mendota",1,"do","MilliGM-PER-L",8.8
2003-10-27 00:00:00,"Mendota",2,"do","MilliGM-PER-L",8.8
2003-10-27 00:00:00,"Mendota",3,"do","MilliGM-PER-L",8.8
2003-10-27 00:00:00,"Mendota",4,"do","MilliGM-PER-L",8.8
2003-10-27 00:00:00,"Mendota",5,"do","MilliGM-PER-L",8.8
2003-10-27 00:00:00,"Mendota",6,"do","MilliGM-PER-L",8.8
2003-10-27 00:00:00,"Mendota",7,"do","MilliGM-PER-L",8.7
2003-10-27 00:00:00,"Mendota",8,"do","MilliGM-PER-L",8.7
2003-10-27 00:00:00,"Mendota",9,"do","MilliGM-PER-L",8.7
2003-10-27 00:00:00,"Mendota",10,"do","MilliGM-PER-L",8.7
2003-10-27 00:00:00,"Mendota",11,"do","MilliGM-PER-L",8.6
2003-10-27 00:00:00,"Mendota",12,"do","MilliGM-PER-L",8.6
2003-10-27 00:00:00,"Mendota",13,"do","MilliGM-PER-L",8.6
2003-10-27 00:00:00,"Mendota",14,"do","MilliGM-PER-L",8.4
2003-10-27 00:00:00,"Mendota",15,"do","MilliGM-PER-L",8.4
2003-10-27 00:00:00,"Mendota",16,"do","MilliGM-PER-L",8.4
2003-10-27 00:00:00,"Mendota",17,"do","MilliGM-PER-L",8.4
2003-10-27 00:00:00,"Mendota",18,"do","MilliGM-PER-L",8.4
2003-10-27 00:00:00,"Mendota",19,"do","MilliGM-PER-L",8.4
2003-10-27 00:00:00,"Mendota",20,"do","MilliGM-PER-L",8.3
2003-10-27 00:00:00,"Mendota",21,"do","MilliGM-PER-L",8.3
2003-10-27 00:00:00,"Mendota",22,"do","MilliGM-PER-L",8.3
2003-10-27 00:00:00,"Mendota",23,"do","MilliGM-PER-L",8.3
2003-10-27 00:00:00,"Mendota",24,"do","MilliGM-PER-L",8.3
2003-10-27 00:00:00,"Mendota",24.3,"do","MilliGM-PER-L",6.6
2003-11-25 00:00:00,"Mendota",0,"do","MilliGM-PER-L",11.2
2003-11-25 00:00:00,"Mendota",1,"do","MilliGM-PER-L",11.1
2003-11-25 00:00:00,"Mendota",2,"do","MilliGM-PER-L",11.1
2003-11-25 00:00:00,"Mendota",3,"do","MilliGM-PER-L",11.1
2003-11-25 00:00:00,"Mendota",4,"do","MilliGM-PER-L",11.1
2003-11-25 00:00:00,"Mendota",5,"do","MilliGM-PER-L",11.1
2003-11-25 00:00:00,"Mendota",6,"do","MilliGM-PER-L",11.1
2003-11-25 00:00:00,"Mendota",7,"do","MilliGM-PER-L",11.1
2003-11-25 00:00:00,"Mendota",8,"do","MilliGM-PER-L",11.1
2003-11-25 00:00:00,"Mendota",9,"do","MilliGM-PER-L",11.1
2003-11-25 00:00:00,"Mendota",10,"do","MilliGM-PER-L",11.1
2003-11-25 00:00:00,"Mendota",11,"do","MilliGM-PER-L",11.1
2003-11-25 00:00:00,"Mendota",12,"do","MilliGM-PER-L",11.1
2003-11-25 00:00:00,"Mendota",13,"do","MilliGM-PER-L",11.1
2003-11-25 00:00:00,"Mendota",14,"do","MilliGM-PER-L",11.1
2003-11-25 00:00:00,"Mendota",15,"do","MilliGM-PER-L",11.1
2003-11-25 00:00:00,"Mendota",16,"do","MilliGM-PER-L",11.1
2003-11-25 00:00:00,"Mendota",17,"do","MilliGM-PER-L",11.1
2003-11-25 00:00:00,"Mendota",18,"do","MilliGM-PER-L",11.1
2003-11-25 00:00:00,"Mendota",19,"do","MilliGM-PER-L",11.1
2003-11-25 00:00:00,"Mendota",20,"do","MilliGM-PER-L",11.1
2003-11-25 00:00:00,"Mendota",21,"do","MilliGM-PER-L",11.1
2003-11-25 00:00:00,"Mendota",22,"do","MilliGM-PER-L",11.1
2003-11-25 00:00:00,"Mendota",23,"do","MilliGM-PER-L",11.1
2003-11-25 00:00:00,"Mendota",24,"do","MilliGM-PER-L",11.1
2003-11-25 00:00:00,"Mendota",24.7,"do","MilliGM-PER-L",10.2
2004-02-03 00:00:00,"Mendota",0,"do","MilliGM-PER-L",13.6
2004-02-03 00:00:00,"Mendota",1,"do","MilliGM-PER-L",13.6
2004-02-03 00:00:00,"Mendota",2,"do","MilliGM-PER-L",13.6
2004-02-03 00:00:00,"Mendota",3,"do","MilliGM-PER-L",13.6
2004-02-03 00:00:00,"Mendota",4,"do","MilliGM-PER-L",13.6
2004-02-03 00:00:00,"Mendota",5,"do","MilliGM-PER-L",13.6
2004-02-03 00:00:00,"Mendota",6,"do","MilliGM-PER-L",13.6
2004-02-03 00:00:00,"Mendota",7,"do","MilliGM-PER-L",13.6
2004-02-03 00:00:00,"Mendota",8,"do","MilliGM-PER-L",13.6
2004-02-03 00:00:00,"Mendota",9,"do","MilliGM-PER-L",13.6
2004-02-03 00:00:00,"Mendota",10,"do","MilliGM-PER-L",13.6
2004-02-03 00:00:00,"Mendota",11,"do","MilliGM-PER-L",13.6
2004-02-03 00:00:00,"Mendota",12,"do","MilliGM-PER-L",13.3
2004-02-03 00:00:00,"Mendota",13,"do","MilliGM-PER-L",13.6
2004-02-03 00:00:00,"Mendota",14,"do","MilliGM-PER-L",13.6
2004-02-03 00:00:00,"Mendota",15,"do","MilliGM-PER-L",13.6
2004-02-03 00:00:00,"Mendota",16,"do","MilliGM-PER-L",12.5
2004-02-03 00:00:00,"Mendota",17,"do","MilliGM-PER-L",12.6
2004-02-03 00:00:00,"Mendota",18,"do","MilliGM-PER-L",12.7
2004-02-03 00:00:00,"Mendota",19,"do","MilliGM-PER-L",12.7
2004-02-03 00:00:00,"Mendota",20,"do","MilliGM-PER-L",12.7
2004-02-03 00:00:00,"Mendota",21,"do","MilliGM-PER-L",12.7
2004-02-03 00:00:00,"Mendota",22,"do","MilliGM-PER-L",12.7
2004-02-03 00:00:00,"Mendota",23,"do","MilliGM-PER-L",9.9
2004-02-03 00:00:00,"Mendota",23.1,"do","MilliGM-PER-L",9.9
2004-03-29 00:00:00,"Mendota",0,"do","MilliGM-PER-L",14
2004-03-29 00:00:00,"Mendota",1,"do","MilliGM-PER-L",14
2004-03-29 00:00:00,"Mendota",2,"do","MilliGM-PER-L",14
2004-03-29 00:00:00,"Mendota",3,"do","MilliGM-PER-L",14
2004-03-29 00:00:00,"Mendota",4,"do","MilliGM-PER-L",14.1
2004-03-29 00:00:00,"Mendota",5,"do","MilliGM-PER-L",14.1
2004-03-29 00:00:00,"Mendota",6,"do","MilliGM-PER-L",14.1
2004-03-29 00:00:00,"Mendota",7,"do","MilliGM-PER-L",14.1
2004-03-29 00:00:00,"Mendota",8,"do","MilliGM-PER-L",14.1
2004-03-29 00:00:00,"Mendota",9,"do","MilliGM-PER-L",14.1
2004-03-29 00:00:00,"Mendota",10,"do","MilliGM-PER-L",14.1
2004-03-29 00:00:00,"Mendota",11,"do","MilliGM-PER-L",14.1
2004-03-29 00:00:00,"Mendota",12,"do","MilliGM-PER-L",14
2004-03-29 00:00:00,"Mendota",13,"do","MilliGM-PER-L",14
2004-03-29 00:00:00,"Mendota",14,"do","MilliGM-PER-L",13.9
2004-03-29 00:00:00,"Mendota",15,"do","MilliGM-PER-L",13.9
2004-03-29 00:00:00,"Mendota",16,"do","MilliGM-PER-L",13.8
2004-03-29 00:00:00,"Mendota",17,"do","MilliGM-PER-L",13.7
2004-03-29 00:00:00,"Mendota",18,"do","MilliGM-PER-L",13.5
2004-03-29 00:00:00,"Mendota",19,"do","MilliGM-PER-L",13.2
2004-03-29 00:00:00,"Mendota",20,"do","MilliGM-PER-L",12.9
2004-03-29 00:00:00,"Mendota",21,"do","MilliGM-PER-L",12.7
2004-03-29 00:00:00,"Mendota",22,"do","MilliGM-PER-L",12.6
2004-03-29 00:00:00,"Mendota",23,"do","MilliGM-PER-L",12.5
2004-03-29 00:00:00,"Mendota",24,"do","MilliGM-PER-L",7.2
2004-03-29 00:00:00,"Mendota",24.3,"do","MilliGM-PER-L",7.2
2004-04-12 00:00:00,"Mendota",0,"do","MilliGM-PER-L",15.1
2004-04-12 00:00:00,"Mendota",1,"do","MilliGM-PER-L",15.1
2004-04-12 00:00:00,"Mendota",2,"do","MilliGM-PER-L",15.1
2004-04-12 00:00:00,"Mendota",3,"do","MilliGM-PER-L",15.1
2004-04-12 00:00:00,"Mendota",4,"do","MilliGM-PER-L",15.1
2004-04-12 00:00:00,"Mendota",5,"do","MilliGM-PER-L",15.1
2004-04-12 00:00:00,"Mendota",6,"do","MilliGM-PER-L",15.1
2004-04-12 00:00:00,"Mendota",7,"do","MilliGM-PER-L",15.1
2004-04-12 00:00:00,"Mendota",8,"do","MilliGM-PER-L",15.1
2004-04-12 00:00:00,"Mendota",9,"do","MilliGM-PER-L",15.1
2004-04-12 00:00:00,"Mendota",10,"do","MilliGM-PER-L",15.1
2004-04-12 00:00:00,"Mendota",11,"do","MilliGM-PER-L",15.1
2004-04-12 00:00:00,"Mendota",12,"do","MilliGM-PER-L",15.1
2004-04-12 00:00:00,"Mendota",13,"do","MilliGM-PER-L",15.1
2004-04-12 00:00:00,"Mendota",14,"do","MilliGM-PER-L",15.1
2004-04-12 00:00:00,"Mendota",15,"do","MilliGM-PER-L",15.1
2004-04-12 00:00:00,"Mendota",16,"do","MilliGM-PER-L",15.1
2004-04-12 00:00:00,"Mendota",17,"do","MilliGM-PER-L",15.1
2004-04-12 00:00:00,"Mendota",18,"do","MilliGM-PER-L",15
2004-04-12 00:00:00,"Mendota",19,"do","MilliGM-PER-L",14.8
2004-04-12 00:00:00,"Mendota",20,"do","MilliGM-PER-L",14.8
2004-04-12 00:00:00,"Mendota",21,"do","MilliGM-PER-L",14.6
2004-04-12 00:00:00,"Mendota",22,"do","MilliGM-PER-L",14.6
2004-04-12 00:00:00,"Mendota",23,"do","MilliGM-PER-L",14.5
2004-04-12 00:00:00,"Mendota",24,"do","MilliGM-PER-L",14.4
2004-04-12 00:00:00,"Mendota",24.9,"do","MilliGM-PER-L",8.4
2004-04-28 00:00:00,"Mendota",0,"do","MilliGM-PER-L",11.8
2004-04-28 00:00:00,"Mendota",1,"do","MilliGM-PER-L",11.8
2004-04-28 00:00:00,"Mendota",2,"do","MilliGM-PER-L",11.8
2004-04-28 00:00:00,"Mendota",3,"do","MilliGM-PER-L",11.8
2004-04-28 00:00:00,"Mendota",4,"do","MilliGM-PER-L",11.8
2004-04-28 00:00:00,"Mendota",5,"do","MilliGM-PER-L",11.8
2004-04-28 00:00:00,"Mendota",6,"do","MilliGM-PER-L",11.8
2004-04-28 00:00:00,"Mendota",7,"do","MilliGM-PER-L",11.8
2004-04-28 00:00:00,"Mendota",8,"do","MilliGM-PER-L",11.8
2004-04-28 00:00:00,"Mendota",9,"do","MilliGM-PER-L",11.8
2004-04-28 00:00:00,"Mendota",10,"do","MilliGM-PER-L",11.8
2004-04-28 00:00:00,"Mendota",11,"do","MilliGM-PER-L",11.8
2004-04-28 00:00:00,"Mendota",12,"do","MilliGM-PER-L",11.8
2004-04-28 00:00:00,"Mendota",13,"do","MilliGM-PER-L",11.8
2004-04-28 00:00:00,"Mendota",14,"do","MilliGM-PER-L",11.8
2004-04-28 00:00:00,"Mendota",15,"do","MilliGM-PER-L",11.8
2004-04-28 00:00:00,"Mendota",16,"do","MilliGM-PER-L",11.8
2004-04-28 00:00:00,"Mendota",17,"do","MilliGM-PER-L",11.8
2004-04-28 00:00:00,"Mendota",18,"do","MilliGM-PER-L",11.8
2004-04-28 00:00:00,"Mendota",19,"do","MilliGM-PER-L",11.8
2004-04-28 00:00:00,"Mendota",20,"do","MilliGM-PER-L",11.8
2004-04-28 00:00:00,"Mendota",21,"do","MilliGM-PER-L",11.8
2004-04-28 00:00:00,"Mendota",22,"do","MilliGM-PER-L",11.8
2004-04-28 00:00:00,"Mendota",23,"do","MilliGM-PER-L",11.8
2004-04-28 00:00:00,"Mendota",24,"do","MilliGM-PER-L",11.8
2004-04-28 00:00:00,"Mendota",24.3,"do","MilliGM-PER-L",8.2
2004-05-10 00:00:00,"Mendota",0,"do","MilliGM-PER-L",10
2004-05-10 00:00:00,"Mendota",1,"do","MilliGM-PER-L",10
2004-05-10 00:00:00,"Mendota",2,"do","MilliGM-PER-L",10
2004-05-10 00:00:00,"Mendota",3,"do","MilliGM-PER-L",10
2004-05-10 00:00:00,"Mendota",4,"do","MilliGM-PER-L",10
2004-05-10 00:00:00,"Mendota",5,"do","MilliGM-PER-L",10
2004-05-10 00:00:00,"Mendota",6,"do","MilliGM-PER-L",10
2004-05-10 00:00:00,"Mendota",7,"do","MilliGM-PER-L",10
2004-05-10 00:00:00,"Mendota",8,"do","MilliGM-PER-L",10
2004-05-10 00:00:00,"Mendota",9,"do","MilliGM-PER-L",10
2004-05-10 00:00:00,"Mendota",10,"do","MilliGM-PER-L",10
2004-05-10 00:00:00,"Mendota",11,"do","MilliGM-PER-L",10
2004-05-10 00:00:00,"Mendota",12,"do","MilliGM-PER-L",10
2004-05-10 00:00:00,"Mendota",13,"do","MilliGM-PER-L",10
2004-05-10 00:00:00,"Mendota",14,"do","MilliGM-PER-L",10
2004-05-10 00:00:00,"Mendota",15,"do","MilliGM-PER-L",10
2004-05-10 00:00:00,"Mendota",16,"do","MilliGM-PER-L",10
2004-05-10 00:00:00,"Mendota",17,"do","MilliGM-PER-L",10
2004-05-10 00:00:00,"Mendota",18,"do","MilliGM-PER-L",10
2004-05-10 00:00:00,"Mendota",19,"do","MilliGM-PER-L",10
2004-05-10 00:00:00,"Mendota",20,"do","MilliGM-PER-L",8.7
2004-05-10 00:00:00,"Mendota",21,"do","MilliGM-PER-L",8.3
2004-05-10 00:00:00,"Mendota",22,"do","MilliGM-PER-L",8.3
2004-05-10 00:00:00,"Mendota",23,"do","MilliGM-PER-L",8.3
2004-05-10 00:00:00,"Mendota",24,"do","MilliGM-PER-L",8.3
2004-05-10 00:00:00,"Mendota",24.5,"do","MilliGM-PER-L",3.3
2004-05-24 00:00:00,"Mendota",0,"do","MilliGM-PER-L",9.8
2004-05-24 00:00:00,"Mendota",1,"do","MilliGM-PER-L",9.8
2004-05-24 00:00:00,"Mendota",2,"do","MilliGM-PER-L",9.8
2004-05-24 00:00:00,"Mendota",3,"do","MilliGM-PER-L",9.8
2004-05-24 00:00:00,"Mendota",4,"do","MilliGM-PER-L",9.8
2004-05-24 00:00:00,"Mendota",5,"do","MilliGM-PER-L",9.8
2004-05-24 00:00:00,"Mendota",6,"do","MilliGM-PER-L",9.8
2004-05-24 00:00:00,"Mendota",7,"do","MilliGM-PER-L",9.8
2004-05-24 00:00:00,"Mendota",8,"do","MilliGM-PER-L",9.8
2004-05-24 00:00:00,"Mendota",9,"do","MilliGM-PER-L",9.8
2004-05-24 00:00:00,"Mendota",10,"do","MilliGM-PER-L",9.8
2004-05-24 00:00:00,"Mendota",11,"do","MilliGM-PER-L",9.8
2004-05-24 00:00:00,"Mendota",12,"do","MilliGM-PER-L",9.8
2004-05-24 00:00:00,"Mendota",13,"do","MilliGM-PER-L",9.8
2004-05-24 00:00:00,"Mendota",14,"do","MilliGM-PER-L",9.8
2004-05-24 00:00:00,"Mendota",15,"do","MilliGM-PER-L",9.8
2004-05-24 00:00:00,"Mendota",16,"do","MilliGM-PER-L",9.4
2004-05-24 00:00:00,"Mendota",17,"do","MilliGM-PER-L",7.8
2004-05-24 00:00:00,"Mendota",18,"do","MilliGM-PER-L",7.6
2004-05-24 00:00:00,"Mendota",19,"do","MilliGM-PER-L",6.9
2004-05-24 00:00:00,"Mendota",20,"do","MilliGM-PER-L",6.7
2004-05-24 00:00:00,"Mendota",21,"do","MilliGM-PER-L",6.5
2004-05-24 00:00:00,"Mendota",22,"do","MilliGM-PER-L",6.3
2004-05-24 00:00:00,"Mendota",23,"do","MilliGM-PER-L",6
2004-05-24 00:00:00,"Mendota",24,"do","MilliGM-PER-L",6
2004-05-24 00:00:00,"Mendota",24.5,"do","MilliGM-PER-L",5.8
2004-06-07 00:00:00,"Mendota",0,"do","MilliGM-PER-L",9.2
2004-06-07 00:00:00,"Mendota",1,"do","MilliGM-PER-L",9.2
2004-06-07 00:00:00,"Mendota",2,"do","MilliGM-PER-L",9.2
2004-06-07 00:00:00,"Mendota",3,"do","MilliGM-PER-L",9.2
2004-06-07 00:00:00,"Mendota",4,"do","MilliGM-PER-L",9.2
2004-06-07 00:00:00,"Mendota",5,"do","MilliGM-PER-L",9.2
2004-06-07 00:00:00,"Mendota",6,"do","MilliGM-PER-L",9.2
2004-06-07 00:00:00,"Mendota",7,"do","MilliGM-PER-L",9.2
2004-06-07 00:00:00,"Mendota",8,"do","MilliGM-PER-L",8.6
2004-06-07 00:00:00,"Mendota",9,"do","MilliGM-PER-L",8.6
2004-06-07 00:00:00,"Mendota",10,"do","MilliGM-PER-L",8.4
2004-06-07 00:00:00,"Mendota",11,"do","MilliGM-PER-L",8.3
2004-06-07 00:00:00,"Mendota",12,"do","MilliGM-PER-L",7.3
2004-06-07 00:00:00,"Mendota",13,"do","MilliGM-PER-L",6.9
2004-06-07 00:00:00,"Mendota",14,"do","MilliGM-PER-L",6.9
2004-06-07 00:00:00,"Mendota",15,"do","MilliGM-PER-L",5.7
2004-06-07 00:00:00,"Mendota",16,"do","MilliGM-PER-L",5
2004-06-07 00:00:00,"Mendota",17,"do","MilliGM-PER-L",4.7
2004-06-07 00:00:00,"Mendota",18,"do","MilliGM-PER-L",4.7
2004-06-07 00:00:00,"Mendota",19,"do","MilliGM-PER-L",4.6
2004-06-07 00:00:00,"Mendota",20,"do","MilliGM-PER-L",4
2004-06-07 00:00:00,"Mendota",21,"do","MilliGM-PER-L",2.6
2004-06-07 00:00:00,"Mendota",22,"do","MilliGM-PER-L",2.3
2004-06-07 00:00:00,"Mendota",23,"do","MilliGM-PER-L",0.8
2004-06-07 00:00:00,"Mendota",24,"do","MilliGM-PER-L",0.5
2004-06-07 00:00:00,"Mendota",24.3,"do","MilliGM-PER-L",0.3
2004-06-21 00:00:00,"Mendota",0,"do","MilliGM-PER-L",9.3
2004-06-21 00:00:00,"Mendota",1,"do","MilliGM-PER-L",9.4
2004-06-21 00:00:00,"Mendota",2,"do","MilliGM-PER-L",9.4
2004-06-21 00:00:00,"Mendota",3,"do","MilliGM-PER-L",9.4
2004-06-21 00:00:00,"Mendota",4,"do","MilliGM-PER-L",9.3
2004-06-21 00:00:00,"Mendota",5,"do","MilliGM-PER-L",9.2
2004-06-21 00:00:00,"Mendota",6,"do","MilliGM-PER-L",9.1
2004-06-21 00:00:00,"Mendota",7,"do","MilliGM-PER-L",9.3
2004-06-21 00:00:00,"Mendota",8,"do","MilliGM-PER-L",9.2
2004-06-21 00:00:00,"Mendota",9,"do","MilliGM-PER-L",7.3
2004-06-21 00:00:00,"Mendota",9.5,"do","MilliGM-PER-L",6.8
2004-06-21 00:00:00,"Mendota",10,"do","MilliGM-PER-L",6.6
2004-06-21 00:00:00,"Mendota",10.5,"do","MilliGM-PER-L",6.5
2004-06-21 00:00:00,"Mendota",11,"do","MilliGM-PER-L",6.5
2004-06-21 00:00:00,"Mendota",11.5,"do","MilliGM-PER-L",6.2
2004-06-21 00:00:00,"Mendota",12,"do","MilliGM-PER-L",5.9
